text,tag
Modi ka bakgran kya he  Trend kand  American ne aatankabadi ghosit kiya tha PM banne ke bat me bhi bhija nahi diya tha Mitro aaj jay jay kar karo  Chutiya godi kab samjhoge  Aah saark rashtra se sammanda kya he  Ab niklega  Saark sammelan aage  Indiya ko baikat kar ke  To tu kya karoge  Socha he kabhi  Bhaduy  Salo,CAG
Sirf muslim ki koi v boli hui bt dikhati jati h news m sb ki dikhaao dalal media,NAG
Ye bhadava he oveshi,OAG
Lagta hai ab barnol ki bikri badne Wala hai kyoki ab salon ki dhire dhire pichhwade sulagni suru ho hai hai toa jalan mea barnol achchha Kam krega,CAG
Yeh mardarchod channel ladaney ka kaam kar rahi hai bas,OAG
Ye sala mushlim jada fad fada raha he,CAG
Neta giri karne modi ji nhi gaye hai jo bhi kar rahe hai wo sahi hai hindu hone ke naate modi ji  shree Ram mandir ki neev pujan me Gaye hai is par koi faltu ka bakwas kare ham bardast nhi karenge jai shree Ram,NAG
In karua Ki mukh me may mutna cha ha ti hu sale bahan ki louri katuo,OAG
babr ne hmari mandil gira kr masjid bnaya tha eska matlab Raam ji yugo se aayodhaya ME the jai sheree Raam,NAG
OBC ke Neta madrachod Hai Ram Mandir Mein Puja karne Modi ji Jaenge sabse pahle vah Hindu hai aur dusri Baat bad Mein vah Pradhanmantri Hain isliye Jaenge sale Putin mauka Chhod Do Do Gala daba Diya jaega,OAG
Ha agar koi masjid ban rhi hoti to sab kuch ulta ho jata.......... Ye hindustan hinduon ki bhumi h,NAG
Ab tu tu bhi taiyar ho ja Hindu banne ke liye owaisi,NAG
Sahi bola ..... Republic bharat ko kiu faat raha....,CAG
Raam ka purwaj Babar sahab Hy q k Babar k Ghar me hi janm huwa tha mujhe lagta hy,NAG
yah bhi namaj Nahin padega se,NAG
Ovesi tu nmaj nahi padta hai kya?,NAG
Babare masjed ke nam pe ayodha me toelet banege owese jese suwar ko mander me bat nahe Karne chaheye,CAG
"Ye suvver sirf bhokta hai or kuch nahi, modi ji pm se pehle hindu hai...",CAG
Are vah BJP ke Dalal media Kitna Kitna Paisa Mila Vidya Hota Hai,CAG
Tumko lat Mar kar bhaga dege,CAG
Owasi hota koun hai yek gunda atankwadi gadddar kiya hai ya .dogla .hai  ..koun hai suwar hai our suwar hi rahenga.,OAG
Owaisi Sahab ya Ram Mandir ki Puja ko adhura rakhna chahte Hain Modi se bagair,NAG
ram mandir Jo banane ke liye masjid giri hai to BJP nahin de rahi hai vah BJP uttar to nirman karegi sab kuchh to BJP Kare parvat modi ko Narendra modi bhi to khwahish hai Gaya Yogi ki banaen duniya ko dhokha de raha hai ek din sabko,NAG
Bhagwan mein rang jao nahin to Pakistan jao,NAG
Kis randia ka bacha ne daka hai ke babar ne majid tora hai us sas ko medya me lao,OAG
Sale Owaisi Desh Drohi Ko goli maro aatankio Ka Sath Dane ke jurm me,OAG
Yah Owaisi hai kya chij hai Kaun hai puchne wala hai,NAG
Jaise ovaisi dharm nirpeksh hai vaise PM bhi dharm nirpeksh hai,NAG
Jo bhi baat bola hai OBC bhai jindabad bus Owaisi jo bhi bolo Sahab,NAG
Dharm nirpexta ka arth ram ko nahi manana aisa nahi hota hai,NAG
Media kab tak Bhadwa Banke Rahegi Itni Dalali mat karo lo,CAG
Bhosdi ka Kot Yahan ka Bika Hua Hai gandu chutiye Modi chutiya Ne kharidi liya hai yahan ka Kot ko yah Andha Kanoon hai,OAG
Kutta Bhokta Hai Aar Hathi Aapna Rasta Chalta Hai Samjha Obc,CAG
Chlo hato kutto ko bhonkne do... Live dhikao sab modi ji or yogi  ji ki bhi video k sath.... Or jitne virodhi h na jail jaynge ab ...,CAG
Mc saria ki vat karne vala savidhan ki duhai detha he,OAG
Iss suwar ki baate sunte hi ku ho bay media bale.,CAG
Muslim suprankha ki olad he ye kabhi aacha nahi socha sakte,CAG
Owasi tu to samvidhan manta nahi to modi ji ko kya bata raha hai,CAG
Godi media kabhi modi ki sachai v dikha diya kro ya fatti h tumhari,CAG
Owesi suvar ka pilla he kya N. Modi ko jaroor Jana chahiye .aur pure Chanel par live dhikhana bhi chahiye Jay shree Ram,OAG
Ovesi teri swal kya modi ka bal uthane ki okat nhi,CAG
Owaisi ko public City kyon dete ho yaar vah sirf vidhayak hai kyon channel per bulate ho use chutiya insan hai,CAG
Obayshi ka bap ka des hai obayshi ko Bharat se nikal dena chahiye  yese  log sirf danga wali soch rakhte hai,CAG
Awasi saur ki oladh chup rha vrna mughlu K pss bejtha huu saur ka bcha,OAG
Ero garo nathu khero ko jayda tool na de media,NAG
Koi bhi ja sakta ahi bhadve vo to fir es desh ke pm hai,NAG
Chal bhonsri k owesi tujhe koi kam nhi ha,OAG
Pagla Gaya Hai bechara kya karega Ghar Ka Na Ghat Ka isiliye kuchh bolata rahata,NAG
Obaisi ek kamina insan hai usko humlog neta nahi mante usko Pakistan chale jana chahiye,NAG
Ye bhan ka lauda ase hi maar jaay ga gandu Owaisi madarchod bakrichod,OAG
PM Modi ke upar ungali uthake mashhur Ho na kis Pasand Nahin,NAG
History established karke or bhi.... famous ho jayegi Modiji......,NAG
Jis bhai ko yah Baat Buri lag rahi hai na vah jakar jakar na lena,NAG
Tum road par namaj pad saktey ho modi mandir jaye to ulanghan tum sale pura trafik jam karba do chaye jeha man kare baha Majid bana do....Sala bebkuf chutiya type beta.......,CAG
Har Har Mahadev Jay Hind Jay Bharat Jay Jawan Jay Kisan,NAG
BABRI MASJID ME KYA OWAISHI KA BAAP KA QAWAR THA JO TUT JANE PE ESHE ETNI MIRCHI LAG RAHI HAI,CAG
"Bhut kam logo ne bhut jyada logo ko bhut  presan kar diya hai ,,, ,koun hai wo zahil ?",NAG
Ram Mandir bhumi pujan mein sidha prashasan pradarshan Hona chahie,NAG
Ye mugal ki aulad apna muh band rkhe to jyada behtar hai,OAG
Hanson li Sabah me gidar ka kya   Kaam,NAG
Congress hatao desh bachao Gali Gali mein shor hai Congress chor hai,NAG
PM Modi Deshki prodhan Mantri Hai O Que Jaega?? Nahi Jana Chahiye.,NAG
Tu bhe rss and bjp ka bika hua channel hai madarchod,OAG
Job ram Mandir banjaega Na tab Islamic pura khatam hojega,NAG
Pm moodi jasa hota hai kabi nahe indian pm moodi jasa nahe ho sakta  pm ka name pa kalink hai moodi,CAG
Modi ji jarur jaya ia ovasi bakra per dhyan mat do,NAG
Ye kutta decide karega kya Modi ko kha Jana hai aur kha nahi,CAG
Hindustan mai rahna hoga jai shree ram khna hoga,NAG
Hindu personal law board lagu kiya jaye... jab ek desh ek sambhidhaan he to phir alag se law board ki Kya jorurat.. nahi to hum v apna kannon leke Pakistan me v lagu karwayenge,NAG
kanji mafnahi karnewalla,NAG
Is harami ke liye alava samvidhan hai kya jo ye dusroko samvidhan ki duhai de raha hai,OAG
Aba yea chakka hai kon bolna wala..kiya karna chaiy sala pakistani,CAG
Owisi kn hai usku vejo Pakistan ka kurta hai owisi,CAG
Uss samvidhan m siya ram ke tasveer hai,NAG
Bhagwan To hoga nahin karte Tum log kahan pareshan Ho rha,NAG
Is Desh ka durbhagya yah hai ki nahin karni Diya total hi bevkuf hai,NAG
Mantali bat.hindu Mandir nahe jayga too kon jayga.?,NAG
Sambhidan ko badlo aur Hindu rashtra ghoshith kiyaa jae Hindustan ko,NAG
Abe avesi Kutta Modi Mandir Nahi jayge to keya masjid me jayenge Modi Hindu hai tumko Samagh Nahi hai keya chutiya,CAG
"Owaisi jesa kuta bhok rha matlb aag joro pr lgi pdi h. Ab is hramkhor se pu6e jb aalah aalah , mulle mulle krke gala fadta h tb kha jata h iska gyan. Iske baap ka bhart nhi h jo ye gyan jhad rha bhikari khi ka",OAG
Kutton ko Bonkne do bo to Bonkenge or kuch ni hone wala ab Bonko kitna Bonkna hai,CAG
Manoj tiwari jaise besharm insan ko to media m ana hi nhi chshiye tha,NAG
Jo Bharat mata ki jai nahi kah sakta wo modi ji ko na shikhaye,NAG
Suar kon hotah ye SB btanewala k PM ko Kaha Jana Chahiye or Kaha nahi,CAG
YAHAN INNKO BOLNEY KI AAZADI HAI ISS LIYE KUCH SARR PHIREY LOG AISE BATAIN KARTEY HAIN. INNKO DARR NAHI RAHA. KYON KI YAHAN KANOON KI KHUL KAR DHJIAN UDAYI JA RAHI HAIN. SHARM AANI CHAHIYE AISE LOGON KO.,NAG
Modi ji Owaisi ko bhi Neta bhejiye Bhumi Pujan Mein aaega aur jor se bolega Jay Shri Ram Nahin Bolega To Sansad se bahar Bhagya dijiye,CAG
WHO IS OWAISSI JOA EK GUNDDA AATANKWAADI DESHDROHI HAY,CAG
Kutton ko Ram Mandir Pasand Nahin raha hai,CAG
Ovaisi roj samvidhan ke anurup hi bolta h,NAG
Neech muslim ovaisi desh ka Ann nahi suvar ki tatti khata hai,OAG
Mother chod sale reporter.a galat hai.,OAG
Koi kucha bhi kare Muslimo ko koi farak nahi hona chahiye Muslim bade dil vala hota hai aur acchi socha vala hota hai,NAG
Tere baap ka maal hai Kya ?,CAG
keh bhi nhi sakta..,NAG
Tujh Se Salah Kaun Manga Kis Ko Jana Hai Kisi Ko Nahin,CAG
Iss suvar ko bhi khatam karna chahiye,OAG
Tu kon hota h sale pm ke bare me bolne vala hindu h to teri jal rahi h,CAG
Ye salaa batyega ki dharm nirpechtaa kya hai jo 24 gante muslim muslim karta hai salaa wo sikhyega ab kya karna hai or kya nahi,CAG
achha kuute to kya tere bao ko samil hona chahiye sale,CAG
Ganta jare  thik kiya hain ...bodh bikchu lok ko koi jaga nahi,NAG
Ye ek kutta he or ise bhokne se koi rok nh sakta,CAG
Owasi Kya hai Hindustan hai majit nahi banegi midiya SE nibedhan hai ki owasi Jaise ko badhwa mat do kon hai owasi,CAG
Desh ke gaddaron ka kam hai bhonkane,CAG
Ye wohi wobesi he jo bande mataram nahi bol sakta ajj dharma nirepekhyata ke bareme bolta he Uska vai sare aam jo bola tha uska kya,NAG
Samvidhan se dharm nirpexhata shabd ko hi hata dalo,NAG
Ye kon Hota hai Hamare Modi g ko odar dene wala,NAG
Tum kro to chamatkar bjp kre toh balatkar khud saale dahram k thekedaar  bne ghumte hai suar,OAG
Jb media vaale jante hai ki ye kuch na kuch jehr zarur ugle ga tho dikhate Kyu hai iss samay shubh samachar dikhana chihy na ki isko,CAG
Kahi ye khum ki ultiyaan na suru karde,OAG
Nafrat ki rajneet kartta hi,CAG
Suwar ki awlad halala ki pedais mullo Pakistani,OAG
Bhejo madarchod Wikimedia madarchod Harami Tumhari vajah se Desh Barbad Ho Rakha Hai,OAG
to owasi ji ko bhi appne naya mazid banane pe nahi jana chiye  alok mishra..,NAG
Isko koi Burnol lake do piswara jal raha he...,NAG
Tm logo ko anchoring nhi krna chahiye,NAG
Tumse kisane salah magi madarchod,OAG
Maine to patakhe aur Diye khareed ke pahle hi rakh liya hai  Jay Shri Ram,NAG
Owise kutte bhonk lee tu be   Randi ki Ullad pele tera baap kon tha ye btaaa ...Dhram kanoon .... Apne anped Muslim Ko jake sekha,OAG
Samay balwan hota hai Lakein pariwartan sanshar Ka niyam hai,NAG
Owsi tu kon he? mudi jee hindu he jaye ga or jarur jaye ga...Jee Sri RAAM..Had har mudi jee,NAG
Hindustan kiu nam rakha hain... Yaniki hindu ka desh... Modiji jo chahe wo kar sakta hain..jisko bokna hain boko,NAG
Ovesi okat  me aa ?,OAG
ya hokar to dikha....,NAG
Chikho chillao obesi ram Mandir ban ke rahega,NAG
Kya suor ka oulad ka advice manna hoga.barna mor jao,OAG
Bhok bhok kuch hone wala nahi uposhan ya atmahatya karo tab jake modiji sochenge per ye bhi karnese kuch ukhdnewala nahi ku ki mandir to banega,OAG
Modi ka Kya Hai Desh Ka Arthik sthiti bahut kamjor Hota ja raha hai Pahle desh ko Dekhen,NAG
Aa gya bhadwa use swal uthane ke lawa OR kya aata hai,OAG
Kab tak rinku Jaise log Marte rahenge Kya hamesha ek acha kaam Karne ke liye ye Saja bhogni padegi justice for Rinku,NAG
Hindu ka yahi rona hai hamaare hi hume akela krte hai aur woh bakre ki tarah hume kaat te hai khuch nahi hoga khuch bhi bahi aur modi ji ke virodh main bolo jab modiji hate ye ghr main Gus ke bhurkhaa pehnaaye gain,CAG
Aas paas log mar gye the jo es jehadiyo ko mara nhi,CAG
Modi ji se hath jodkar vinati hai Aise musalmanon ko Bharat se bilkul Bahar Karen,NAG
Hindu har samay jihadi dwara mara ja Rahe h...Ab bahut hua samay aa gya h Dharm k liye Shastra uthane ka....Jay Shree Ram,NAG
Ab kha gye sare hindu log aps m sher bnte h m thakur hun m pandit hun m gurjar hun m yadav hun ab dikho hindu ekta kha gye sb,NAG
Asmani kitab ki gyan sabi me havi hi na ki koi ek karta hai .,NAG
Rinku Ke Kaatil unko fansi ki Saja honi chahie,NAG
Khoon ka badla khoon rone se kuch nahi hoga thokdo,NAG
"Muslaman bhut dra hua hai, Apna dar bhagane ke liye Ak do murder to kiye ja sakte hai",NAG
Jo log Mara Hai Unki Parivar ko khatm kar do,OAG
RINKU KE GHAR KEJRUDIN NAHI JAYEGA US KA VOTER US KO VOTE NAHI DEGA DELHI MEIN YEH ABHI HOTA RAHEGA JAB TAK KEJRUDIN KI SARKAR HAI,NAG
Kyu waha hinduo k gaand me dum Nahi hai. Ya sab k sab sirf free k hi cahiye. Lo maut bhi free me.  Kejrudin k rajya me,OAG
Tension na lo CAA NRC lagu hone wali h...,NAG
Aise gaddaro ko fansi di jaye.jo khate hindustan ka hai aur hindu se nafrat karte hai,NAG
Jaishree ram... Jago hindu bhaiyo warna bht der ho jayegi... Aj ek  ram bagat ki hatya hui h kal na jane kitno ki hogi.... Jago hindu jago,NAG
Jihadi ke pure parivar ko goli se maar dalo yahi inka ellaj hai... Or jub tak hindu aisa nahi karta tub tak hindustan main shanti ka maahol.kayem nahi hoga,OAG
Usko pure pariwR ko maro aatanki paida karte h,OAG
"Aapsi ranjish hai , ise hindu Muslim naam na do. Jinse bhi mara use bhi jaan se maaro bas hisab brabar par politics mat kro plz",NAG
"Abb libral kaha marr gaye,takhti uthaye bollywood wale kaha marr gaye,baat baat par gyan dene wale hippocratic",NAG
Abhi nakli secularism wale apne patni ke sath suhagraat mana raha hoga jaise hi hum koi action lenge unka suhagraat khatam aur tweet aur aandolan suru,OAG
"Jab tak unit nehi hoge, Yeh kissa aye din hota rahega.",NAG
Ye kaum kabhi sagi nahi ho sakti - Hang till death,OAG
Ab kaha gayi award wapsi gang g mob linching,NAG
Suaro ko bad se badter wali maut do aur rinku ko inshaf,OAG
Kejriwal  silai machine  de sakta hai  lekinn see kuchh na  de skata so kejriwal  hatao Delhi bachao,NAG
tum madarchodo kanoon kyun sikhata hain hindu ko free chhoro gand me dam hain to poltics mat karo,OAG
Jago Hindu aur Nahin To Ham Sab ko bahut bura hone wala hai,NAG
persasan hamara nahi danga satart honewala hain jisse polticians ka bachna v muskil hoga,NAG
Mai ek kahta hu ki kab hindu ek jut hoga aur kab en log ko markar bhagaya jaiga es desh se  ab khali comet se kam nahi chalega ab share hindu ko ek shath hona padega nahi to ekdin shab ke shath hoga jay hindu ekta jinda bad,NAG
kyi muslims her hafte maare jaate..kattar hinduo dwaara...wo nhi dikhoge...,CAG
Hamare desh ke iklote Gaddar uprastrapati Hamid Ansari ko ye dekhna chahiye ki unki dare hue log kya kar rahe h,NAG
Ab raam ka naam leker logo ko emotionally blackmail krne ki kosis chl rhi hy,CAG
"Are bhai Ronese kuchh nahin hoga, Mc ko mardo pakad ke. ......",OAG
Bar bar yahi bolo ki ab hindu bardast nahi karega kuch karo mat ok bass bolte raho namardo,CAG
Rinku per hmla krne walo saja milni chiye lekin ye jihadi chalan,OAG
Jab tak ye musalman India me rahenge tab tak hindhu ko asehi marte rehenge,NAG
Rinku ne jindgi do or uska badla mot mili,NAG
Ab ye chennal dagga krana chata h iss chenal per thukta h bharat,NAG
Midiya me ane se koi mtlab nhi  Bdla lo bdla  Khun ke bdle khun,CAG
In in logo se koi saman na le,NAG
Delhi me huaa hai ye agar Yahi up me huaa hota to baba Ab khaal khichwa k usme bhusa bahrwa diye hote khujli waal ki sarkaar hai esi liye waha ye Sab Ashani se kar diye,CAG
Use ilaky mai pura aage laga kar salo jala dana chahiya,OAG
phasi hona chahiye.es jaise mulo ko,OAG
Aur jo mob lynching hui hai un ko bhi  phansi do,NAG
kejri .. kaha h ab... Iski maa mar gyi kyu nhi aaya abhi tak,OAG
khujlibar hatao delhi bachao.mc gadar,OAG
Rinku sharma ke atma ko swarg milega jay shree ram,NAG
Abhi bhi vaqut he jagjao varna hamari   anevali nasl bhuktegi,NAG
Narendra modiji inlogo sa deal karnay sa nahi hoga.millitary ko introduce karia  har police station pey or karwai suru kijia.,NAG
Hamid ansari jo lynching pe room raha ab kha maat gaya. Sirf usko muslim pr hona aata hai,CAG
Kejruddin ka apne rishtedar pe  kuchh byan nai aaya,NAG
Aisa kutta kamino ko to road pe nikal k marna chayea or desh se nikal dena chayea,OAG
Musalman logon ko virodh karna chahie nahin to desh desh nahin rahega aane Wale samay mein Main Kya hoga pata nahin chalega,NAG
Kuchh karo na khali sangathan hone se laad hoga,NAG
Muslim ke liye ye jehad hai. Aur koi bara bat nahi.,OAG
Rinku ko insaaf na mile isliye Ab kejriwal aur Sanjaysingh aur sisodiya chhupte firenge. Ispe koi jawab nahi denge. Fir bhale hi unhe Marna pade,CAG
ye hai bhaichara jab tak inki maa nahi chodoge tab tak nahi sudhrenge,OAG
Chup vadwa sala harami kahika sirf aur sirf danga karwane ke chakeer me rahta hai,CAG
Koi ninda nahi karega tum apna kam suru karo,NAG
Very good. Aur daro ghar me akar Mar gaya na?,CAG
Band midia sala kyo jhr fela rha samaj me,CAG
Khun ka bdla Kun hi hona chahiye tbhi jehadiyo ka bhut utrega jihadiyo ke Man se,CAG
Delhi ke hinduon Jago Jago kab tak Ho Gai yah churma Hindu surakshit nahin hai Hindustan mein,NAG
Ye suar hai apni aadat se baaz nhi aayege,OAG
Jisne bhi mara use bhi mardiya jay,NAG
Us mc ke famliyd me aag laga ke bachhe bache ko mar dalo aatnki mc ko,OAG
kyu fake news fla rhe jo uski mot    busnuss patner k sath chalte jagde k karn hui hye,CAG
Bajrang dal rss vale bi to musal Mano ki hatya Kar te ha jab hindu neta kyon nai bolta ha nafrat felana band Karo,CAG
Vishav Hindu Parishad BHI dar ke mare Kahi chhupa baitha h,CAG
To Tumko se aatankwadi Jay Had Ho Gai Jo Ek Nahate Musalman per gay ke naam per lynching karte kya tum apne aap ko Mard samajhte Ho pahle Bura Suno Socho Samjho FIR bolo Ham jihadi Tum Bhagwan Nahin body,CAG
muh kyu deh rahe ho ab bhut hua ghar me dhuk ke maro pure khandan ko maro,CAG
Kyo re kisan movement dhikai nhi deta jha 2hundred kisan sahid ho gye,NAG
Charon ko bich bajar mein goli maar do,OAG
Inki bhi hatya honi chaye,OAG
ab kha gye saale secular mombati gang wale or bollywood ki 2 rupees mei bikne wali randiya...inn suharo ko mout ki saza milni chahiye,OAG
Yah channel wale apni gand Munh Kyon most Hai Jab Ek Musalman Ko Dekhe Naam Par Mara jata hai,OAG
Apasi ranjish bta kr media police mamale ko dilute krne me lagi hai,NAG
sare aam chaurahe per Jala do,OAG
Kiun aisa kiya answer toh lene hi hai mahol thik kare Loktantra mein mahol ka thik hona jaruri hai,NAG
Delhi ka papu soya huwa h bc Kejriwal usko pahle bahar nikalo or yogi ko lao vaha,OAG
Un 12 ro ko fasi do,NAG
Musman ka bachcha kabhi na sachcha gar sachcha to matharchod ka bachcha,OAG
Aaropi ko turant goli mar do,OAG
Jabtak hindu nehi jagega,NAG
Atankvadi he sale,NAG
Delhi hi y aatankion ka aadda.,NAG
"Hinduo delhi se kab bhag rahe ho ,kajri to salary de de kar chuslamio ko funding kar raha hai hamare khatme le liye ,saath hi rohigya alag basa rakha hai ,apke gharo pe kabza karne ke liye ,bas app bhaogo to sahi",CAG
dosio ko fasi milni chahiye,NAG
Jaha mara gaya waha par smarak banao bhai ka aur us raste ka naam bhai k naam par rakho,NAG
hm gunehgaron ki lashen dekhna chahte hain,OAG
Aatankwadi hai in log ko jeil nahi sidhe goli mro,OAG
Bhai yek Buda dili me rhata Hai bolta Hai dilli me kuch nhi hota bash up me hota Hai dekh le bhai tu bhi dekh up Hai a dilli,NAG
Kadi se kadi saja ho,NAG
Kejriwal jald hatyare ko inaam dega,CAG
Naseeruddin ko fansi par chadhao khoon ka badla khoon se,OAG
Hindu agar ishi tarah sota raha to ek din har hindu ka yahi anjaam hoga samay rahte  hindu virodhi log aur hindu virodhi partiyon ki pahchaan lo hinduon apne bacchon ke liye,NAG
Ghanta insaf dilayenge ye chor or hatyare neta,CAG
Ek or veer mardeya gaya hi bhaio,NAG
Sanjay singh dalal kaha h shanti ka path padane bala,OAG
Jada bologah to sab ka yahi haal ho ga samjah,CAG
Ak ke badle me ab char ko maro... Hinduo..,CAG
In maadrchoodo ko gooli maar do saalo ko,OAG
kejri wal.ji chup. q. h,NAG
Bhai rone se kuch nhi hoga apne ghar me hathyar rakho sabko chlana sikhao kyoki suhar ghund me ate h,OAG
Rinku ko marne waale ko maa ki chut...... secularism ke hijde kha mar gaye........,OAG
Pm modi ko sap sungh liya,CAG
Mombati Gang Kaha mar gaya,CAG
Gaddari in arbeio ke khun mai h,CAG
Bich choraha par Goli mar do madarchod ko,OAG
Is incident ka bat hindu samaj ko sajak rahana chaiye,NAG
bharva kejrival bc knhaa gaya mc ki olad bahen ka bhosra kejrivaal,OAG
aaropi ko saza mile.....,NAG
Rinku bhai Jay Shri Ram,NAG
Jitne bhi ho jaisa bhi ho aaropi bachana nahin chahie,NAG
Vishv Hindu Parishad kaha Mr rahi h,CAG
Mombatti gang kaha h,NAG
Kuch karna hoga nahi to ek din sabke saath ye hone wala h,NAG
Ab papu bhya nhi jyange,NAG
Kaha gyi sarkar,NAG
