text	tag
Modi lol hai... Bilku  kuch nhi kr pa rhe h	OAG
itane saare javaanon kaa badla 2 bunker , puraa pakistan tabah karo ab ...	OAG
Indian army jb jb aam logon pe firing krti hai to Pakistan seedha army pe attack krta hai .... q k pakistan India k aam logon ko nhi marta q k uder b Muslim log hain ... isi liye India k kutton ko marta hai seedha chalo kutton rest in hell	OAG
shuddh vaayu dene vaale vriksh kaate ja rahe hai or pradooshan dene vaale Five star hotels, multiplexes, shopping malls, sharaab or gadiyon kii factoriyaan ye badi-badi buildings banaai ja rahi hai to asthma jaisi bimaariyaan nahin hongi to or kya hoga. in badi-badi buildings ke nirmaan ke liye anginat arabon vriksh kaat die gaye jiske kaaran pradooshan jaanaleva had tak pahunch chukaa he tathaa logo ko gambheer bimaariyaan ho rahi hai. in badi-badi buildings ke nirmaan ke liye anginat arabon litre pani barbaad kar diya gaya jiske kaaran puure desh main pani kii kami ek gambheer samasya ban chuki he. hare-bhare vrikshon vaali jaminen barbaad karke arabon rupye kii ghoose khaakar ve jaminen badi-badi companiyon ko de rahi hai bhrashtachari sarkarein or bhrashtachari netaa khud bhi ghotaale karke luute gaye arabon rupee ko adjust karne ke liye in badi-badi buildings kaa nirmaan kar rahe hai. yadi aise hi vriksh kaate jate rahe or pani barbaad kiya jaataa rahaa to aane vaali peedi ke liye pine kaa pani bachegaa hi nahin or jo kuch thodaa sa pani hoga wo aisa pradooshit ho chukaa hoga ki pine laayak hi nahin hoga. hawa bhi saans lene laayak nahin rahegi. ham badi teji ke saath barbaad kii ore ja rahe hai jiskaa asli kaaran he hamaare desh kii bhrasht raajnneeti. jabatak hamaare desh kii raajnneeti petrol pump, taabut, vyapam, dilli MCD, DDCA aadi ghotaale karne vaali bhaajapa(NDA) or boforce, 2ji, koyala aadi ghotaale karne vaali congress((UPA) in bhrashtachari raajnneetik dalon ke changul main fansi rahegi tabatak hamaare desh kii kisi bhi samasya kaa samaadhaan hona bada kathin he. yadi abhi bhi hamane apana-apana vyaktigat swaarth chhodkar is bhrasht vyavastha se lard rahe eemaandaar netaa arvind kejariwal kaa samarthan nahin kiya to aane vaale peedi ko barbaad hone ke liye acchhee tarah se taiyaar kar dena chahie.	OAG
kashmireo ko berogari bhatta diya jaye yaa kaam diya jaye, jisame pathar phenkane se zyada paise unhen mili| yuddh vikalp nahi he kashmir kaa vishwaas jeetna or vahaan shanti hi unki haar he!!	NAG
Taklay gandu tu samnay aakay kya mera lund chosay ga	OAG
paak ke 100 sir kaat kar laae modi sarkaar tabhi baat banegi nahi to abaki baar aap kii sarkaar gayi soch le 100 sir yaa aapaki kursi gayi. jai hind	OAG
Wqt wqt ki baat hai.......... Hraam ki aulaado jis din hmne strike kiya na uss din na tera paak hoga aur na hoga tu	OAG
sarkaar ne acha kaam kiya he . agar koi iskaa virodh karata he , iskaa matlab wo bahut bada ghoosekhor he evam kaala dhan rakhane vaala jamaakhor he .	OAG
hme jyada kuch nhi krna hai khun ke badle khun our maut ke badle maut       our india wale ko insaaf chahiye jayhind	OAG
manmohan ko chudiyaan bhejne vaali smriti irani modi ko kya bhejogi     m l	OAG
Hindustan ki sabhi hindu mar jaye. Kiu ki  Hindustan ki neta sale Sab Gaddar hi madarchud	OAG
bol rahaa yaa memia rahaa he sonia ne teri bolti hi band kar di.	OAG
aag laga denge agar bharat ko kuch bolaa modi ji ko kuch bolaa toh	OAG
Pakistaan k sainiko se phle   apne desh k gaddaro ko saaf kiya jaye fir .......	OAG
Abe modi kyo baitha hi kursi pe chunav sebpehle 56 inch ka sena dikhaya tha ya gand dikhai thi	OAG
Congres ko  lalu bhalu akihilesh se gatbandhan nahi karni rahulgandhi se kaman lekar kisi dusre deni chahiye	OAG
Hamare jawaan saheed hue neta ko bhejo border par sale dosre din raazniti chor denge hose me aao hamare bhai eh neta apne baap ke bhi nahi hote	OAG
Pak se hmne har tarha se bat kar ke dekh li hai,,, ab jaise pak chahta hai baise hi bat kiya,jaye,,,agar wo ek ko marte h to hme 10 ko marna chahiye, or ye Zaruri ho gya h ab ,,,JAI HIND	OAG
hmari sena nhi dryi yudh se balki govt drpok drti	OAG
Agar cow k sath kuj hua ha ta btao fir murder kar de ge.	OAG
Modi ji ab khatam karo is Pakistan ko,Jo bhi ho ga dekha gayega, jay Hind	OAG
Hizdo ki sarkar aa gayi hai kya india mai  ...desh ka jawan mrr raha hai	OAG
apni shakal dekh...aisa lagraha hai ki kuta boryani jalgayi hai...itna kala tuo  andheei raat b na hu...manhooos	OAG
Abe tu jaa na bhot purana dialogue ho gaya ye	OAG
Raj Singh  aap se main sahamat hoon, aise muththi bhar log hai jo desh main nafrat failaa rahe hai, varanaa ham sab to mil jul kar hi rahete hai,	NAG
Jab tak inki maa nahi chudegi, tab tak ye abba abba nahi kahenge.	OAG
Inki maa ka pak ko is duniya se pass kar do plz modi sarkar\U0001f620\U0001f620\U0001f620	OAG
sarkaar ukhaar phek  sena shaasaan lo   sari party deshadrohi he	OAG
hamari or se india tv ko janmashtami hardik shub kamnaye	NAG
Hamza Shah Achaa.. :-D :-D  nawaz shareef to shakl tak ni dikha rha apni.. or defence minister ki hawa nikli hui h tmare jo kuch din pehle badi badi baatein bna rha tha.. :-D	OAG
order woder gya bhad me sidha akraman kr do jawano mn	OAG
bhaajapa sarkaar ban ne ke baad humale jayada huve he	OAG
Chutiye log Jo ten ten bar bharatse undhe mouh hare hey to himamt hey to uddha karo dekho kon jitta hey harmiyo us or China se katori leke bhikh mago, or tumare bap China be Jo Islamic shabda ke use karne per rukavat lagayi hey to uske sath bistar garm karo, napak logo and armi	OAG
Gau mata hai. Pr BJP walon k liye gau mata vote lene ka zariya hai. New channel dekha kr Gau mata ka kya haal kiya hai tere jaise bhakton n.  Pahele bhi yahi india tha or yahi Gau mata. Or theek tha. Pr jbse RSS. Or BJP. Ne Gau mata ki chamchai krni suru ki bass barbad he kr rha hai	OAG
Hamre sanik well trained hote Hai bro bus unko permission de do ..kitne Hai o log yaar 15 to 20 crore Sala apne yaha t isse jyda bache Hai but ye gov sirf apne logo ko marwayega koi hmare sanik ko mare t ye bus Kari ninda karke ac Mai Aram farmate Hai shame shame	OAG
india ko miss kary gy final main,..... kash india ata final main rusalt cahe jo be hota par cricket lover ko aik acha math dekhne ko milta... we love pakistan	NAG
Kaha chup gaye modi ji  Fir nawaw  ko gale  lagane jana hain	OAG
Jis din nafrat se nahi pyar se duniya ko dekhoge ..  Tab tumko bhi hariyali dikhegi ..	NAG
\U0001f518 DIGITAL INDIA se judiye. \U0001f518 15000-20000/maheenaa kamaayen. \U0001f518 company government se Registered Hai  \U0001f518 koi investment nahin he. \U0001f518 Play Store main Champcash Earn More likho or Install kar lo ! \U0001f518 ab App par Click karo or Sign Up par Click karke apni ditels bhar do. \U0001f518 Sponsor ID 10770047 daal do. \U0001f518 Apna Whatsap  No Hi Use Kare	NAG
hamen har kadam bhagwaan shrikrishna kii baton se sikh le kar uthaanaa chahie	NAG
kaala dhan kaa mukhya kaaran he adhik tex hona  jisase bhrashtachar ,rishwat, milawat, kaanoon kaa durupyog ( rishwat dene vaala or rishwat lene vaala donon hi gunahagaar  to koun shikaayat karegaa ? ) .  aashaa he GST ke aane se kuch laabh hoga par GST kaa tex bhi 18 se 22 % rakhaa he ? jisase tex chori adhik hogi ?  GST main tex adhiktam 9 % hona chahie.  2 ) sabhi bank rin ko 9 % se adhik na rakhe =  jo ke 6 % ( cost of fund )  bank kaa logon ko biaj dar he.  usamen 2 % management fee (Management Fee )  lagaakar  rin dena chahie.  udyogpati ko 8 % (sekado crores ) , 8 1 /2 % ( 50 se 100 crores ) , 9 %  ( 10 se 50 crores tak ) , 9 1 /2  ( 1 se 10 crores tak ), 10 % chote manjhale rin par dena chahie.  jitna byaaj kam hoga vastu / utpaada kaa mulya laagat kam hogi.  vaastu sasti hone se mahangaai or tex chori kam hogi.  koi wastu lakjri luxury item nahin hoti he ? ek bank  sarkari clerk kaa vetan 18,000   maheenaa he to i si  AC ,frij , bike jo 18  se 22 hazaar se suro hoti  he to luxury kaise hua ? utpaadan adhik hone se laagat kam or acchhee suvidhaon se hogi.  bharat adhik utpaada karke bhi niryaat export  bada saktaa he.  tex adhik lekar sabsidi dene kii zarurat nahin hogi ?  bhartiya arthshaastri kii soch puraani he ? aaj ke vigyaan ke yug main nayi soch nayi takanic hi DEMAND paidaa karti he = na ke Demand and supply  nahin chalata he  ? hamako (sarkaar or janata ) soch badalani hogi.	NAG
aavashyaktaa he ladke evam ladakiyo kii pantjali heath care main (rajya evam jile anusaar) helper- 8500+OT+ rahanaa+ khaanaa suparvizer- 12600+OT+rahanaa+ khaanaa (anpadh se graduate tak)[u0pra0 evam bihar me and other states] sampark nan0- 7991766327 ( whatsapp)	NAG
tahe dil se mubarak karte hai, chalo aaj phir un azaadi ke lamhon ko yaad karte hai; qurbaan hue the jo vir jawan bharat desh ke liye, unke jazbe or veerta ko chalo aaj pranaam karte hai. swatantraaa diwas kii badhai!	NAG
Rajat kumar nam mil gya agle pm kon ho hamare yogi ji hamare up ke cm ab wakt a gya unka pm bnne ka ykeen mano ek bhi javan sahid nhi hoga hamara	NAG
Ravdeep Singh Hundal iss sector vich invest kar sakde han	NAG
kripaya dhyaan dijie !  ab har koi apane android mobile \U0001f4f1 se ghar baithe hajaaron rupye har maheene kama saktaa he or wo bhi bina koi paisa lagaae. ye jhooth nahin he. main isse  15000-30000 rupe har maheene kama rahaa hoon. aapke join hone ke baad main aapse contact karke saare proof duungaa or aage kaise kaam karnaa he, wo bhi bataaya jaayegaa.  Join hone ke liye 1. apane android phone ke play store main champcash likho or us app ko apane mobile phone main install kar lo. 2. ab app ko open karke sign up with champcash par click karke apni details bhar den. 3. Refer id of sponsor poochhega vahaan par 9044274 daal do.  is I'D (9044274) ko khaali paper par likh len aage jarurat packegi.  4. complete challenge or apni id activate karke business se jud jaao. .....jai hind.....jai champcash...	NAG
bai log sabse nivedan hai ki koi be video share ya like na kare hoosku ignor kardo .koi be majhab kisis dusri majahb gaali haloz karne ka ijajat nahi hai, na quran me na geeta me na bible na granth me,	NAG
sam-daam-  - - - - -- >  dand --- > bhed	NAG
1) Hum pakistan p attack nhi kr skte h, isse war hone k chances h nd pakistan nd india dono countries k pass nuclear bomb h. Agar war hua then smjh lo dono desh k lakho lakh citizens mare jayenge. 2) Hmare desh k soldiers jo saheed ho chuke h nd jo kashmir m h vo aatankwad k khilaf lartey h toh unko patthar milte h. 3) Agar kashmir pakistan ko de diya toh kal Delhi nd parso UP, MP bhi hath se chala jayega 4) Baat chit se solution nhi milega.  overall result yahi h ki hum kuch nhi kar sakte h. Jaise chal rha tha waise h chalega aur aise h chalte rhega.	NAG
Garv hai humein desh ke aise veero par, jinhone desh k liye apni jan kurban kar de.	NAG
\U0001f3af jo bhai /bahan part time online work karnaa chaahate he apane  andriod phone se, unke liye mere paas ek job he \U0001f3af  Requirement  :- 200-300 boys/girls  \U0001f4b0\U0001f4b0 inakam :- 5000-20000/month\U0001f4b0\U0001f4b0  wo mujhe mere whatapp no :- 8233161772 par add  likh kar messej kare	NAG
+91-8527033546 samasya he to samaadhaan bhi he specialist raashi bhavishya prem-vivaah aatmahatya kiya-karaayaa, sautan dukh, vyapaar, gruhaklesh, dushman se chhutkaaraa, vaseekaran, gruhaklesh, vyapaarik samasya,vivaah main rukaawat, upree samasya,  pati-patni anban,prem sambandhi, dushmano se chhutkaaraa,manachaaha pyaar premavivaah ,ruthe premi ko manaanaa,shaadi ke liye mata pita ko maananaa premi-premika vaseekaran pati -patni aakarshan vaseekaran sotan mukti dusman mukti aapke jivan kii har kathin se kathin muskill se muskill samasyao kaa pakkaa samaadhaan kiya jaayegaa jese :-manachaaha vaseekaran 1:15  mint main! ni:santan ke rup main samasya,ghar main kisi vyakti ko nashe kii samasya,sex kii samasya athwa aadi samasyao kaa pakkaa samaadhaan 1:15 mint me kiya jaataa he +91-8527033546	NAG
ha aaj gaya tha.. bt aadha melt kr gaya tha..	NAG
\U0001f471 \ufffd    \U0001f609  \u2764  AHAAN NAVEED PATHAAN KE FAN HO PHR TO AP KI POST  ACHI HE HO GIII   \U0001f60d   \u2551\U0001f339\u2551\U0001f530 POWERED BY  \u2551   Naveed Pathaan    \u2551\U0001f339\u2551	NAG
((** kahi na jaye, samay kharaab na kare,ek phone karo ghar baithe 9 ghanto main samaadhaan , manachaahi lav marij, sautan /dusman chhutkaaraa,karj,nokari,santanheenata,beemaari,modelling,nokari,bijnes ,factory loss***)) w(hatsapp ))no. \U0001f490\U0001f490+91-8968848458\U0001f490\U0001f490	NAG
mera pm kaisa ho atalji ke bad modi jaisa ho	NAG
"party badei nhai hoti  ""desh aur dharti sab kuch hothi hai"" jai hind"	NAG
\U0001f525\U0001f525\U0001f525\U0001f525100%\U0001f525\U0001f525\U0001f525  *doston har din naye naye plan aate hai  http://www.ssdsahyog.com kaa ye nayaa plan he aapane kaaphi plan karen honge lekin yah plan aapako ghaataa nahin de saktaa kayuki yahi ek esa plan he jisamen 370/- rou\U0001f4b0 ek baar dene hoga or aapako 1100/-rou\U0001f4b5 milane har mahine  he ( shanivaar va ravivaar kii chuttee)  or autophil se jo inakam hogi vah alag or adhik jaankaree ke liai *SSD*  *likh kar vahatsap karen yaa misskaal crores* *\u260e9924402872* *main aapako \U0001f4decontact karunga ek baar jaankaree zarur le dhanyavad\U0001f64f\U0001f3fb (\U0001f194 - *SSD3254617*)	NAG
hitalits pataa chalane ke baad  interest kam ho jaataa he kyonki  kuch nayaa nahin rah jaataa dekhne ko.	NAG
2nd evam 4th saturday  bank band hone se industies ke upar 13.33% atarikt byaaj kaa boj bad gaya he tathaa 2%  jidipi kam hone kii prabal sambhaavna he  vichaar kare.................  30\xf74days=7.5 less productive funds =100\xf77.5=13.33% additional interest burden jab(1) bhartiya rail ,(2)bas seva,(3)aspataal (4)police, (5)jal pradaay seva, (6)safai seva  (7) hawaii yatra seva (8) bhartiya sena ,ityadi desh ko 24 ghante  bina kisi ravivaar kii chhutii ke(24x7) seva de sakate he to bank kyon nahin 24x7 internet banking  seva nahin de saktaa jo ko desh kii aarthik pragati kii read he saath hi computer system driven seva he.  jaisaa kii sabhi jaanate he kii desh me adhikansh bade udyog 24x7 utpaadan kaary satat kar rahe he.  uparokt kaarnon ke kaaran bainko kaa industries me  NPA bad gaya he agar samay rahete 24x7 net banking shuru kii jaati he to  yah desh kii vartmaan aarthik mandi ke daur se ubaar saktaa he. vichaar kare ,aapke suzav evam caments aamantrit he.	NAG
kis political party ke khilaf prachar hoga?kya anna bataenge kis party ko  vote karna he..?	NAG
HA Bhai is baat p aapse bilkul agree karta hu!	NAG
*sar jhuke bas unki shahadat main,* *jo mit gaye hamaari hifaazat main,*	NAG
kro tum sb hi enjoy mere liye pray kr lena bs :(	NAG
Jb  be  Hamre  Post  Ko  Like  Kroge  Pahle  Ache  Se  Khusbo  laga  k  (y)  krna  :p    India    !   [\U0001f340]  !! Good Afternoon \U0001f60d  JAAN BY FAISAL & GULRAIZ     \U0001f530  \U0001f525JAANBOT. TK\U0001f525  \U0001f530       [\U0001f340 ]	NAG
hum Hindustani sabhi dharm milke pakistan ki band baja sakte hai..Pehle hum sub ek hojaaye	NAG
alavida '- jayalalita ke nidhan par apollo aspataal kaa aadhikarik bayaan nidhan to kaaphi samay pehle hi ho chukaa tha, prashasnic majaburiyon kii bajah se der raat ghoshnaa hui. \U0001f613\U0001f614	NAG
\U0001f42fjai shri ram   \U0001f42f    yogi ji kii jai sar aap se meri ek guzarish he ki aap jo ye merit par bhati karaane kii baat kar rahe hai kya aap jaanate hai ki jo 2012se pehle ke paas hai unki merit kam he kyonki pehle skool se 180 nahi miltaa tha or aaj ve 180 nambar skul se mil ja rahaa he isliye ham logo kii merit kam he isliye aap se meraa nivedan he ki aap bhati pariksha par karaae  gajipur se	NAG
kal ek prashnan tha agar angrejo ne bharat par shashan na kiya hota to kya hota ......??       bahat uttar mili kisi ne kaha ...kya sochna ...kisi ne kaha ..raajaaon kaa raaj hota ..lekin kuch log uttar ke kareeb pahache ..ziname prashanth yadav ji  or pradyuman shrivastab ji meri raay se bilkul sahi nikle ..dono kaa hi kahana thik he kii ye muslimun raashtra hota ...main bhi yahi kah rahaa hu kii ye muslimun raashtra ban gaya hota ...prashanth yadav ji ne to yaha tak likhaa he kii uttar pradesh me ek jaati he bhumihar ..jo hindu jaati thi zinahe muslimun bana diya gaya ..lekin bo mul rup se hindu hi he...jo unke relatives  bhi he ..     ab agar muslimun raashtra hota to aj is desh kii haalat syria ..afgaan ..iran ..iraq ..or paak jaisi hoti ...lutaa hame angrejo ne bhi lekin jo mughalo ne is desh ke saath kiya angrejo ne bhi nahin kiya . ..karodo hinduon ko maaraa gaya ..dharm badalawaaya gaya ..mandiro ko toda gaya ..mahilaon kii aabru luti gai ..iske pratyaksh pramaan he ..     aj bhi jaha inki sankhya zyada he waha kii haalat bharat me hi dekh lijiye ..kashamir ..iskaa sabase bada udhaaharan he ..        ye jaat mulat: registani he ..or ye baahar jaha bhi gayi lutaa or kabja kiya . hindu ek sahansheel or sabake saath saamanjasy vaali jaati rahi he..hamaari sahan sheeltaa kaa phayda uthaa kar inhone atyaachaar kiye ..angrejo ne hi inke atyaachaaro ko roka or marathaon me vajirao peshwa ne bhi inko roka ..angrej niyaman se chalane or kabja karne kii niyat se aaye ..lekin muslimun kabja ke saath atyaachaar karne ..dharm paribaratana karne ...or apni ayyashi ke liye mahilaon ke saath balatkaar ..or julm tak kiye ..      kehane kaa matlab bas itnaa hi kii angrejo ne hame bhale hi lutaa ..kabja kiya ...lekin mughalo jaise julm or markat nahin kii..desh ko sangathit hone kii zarurat thi ..hua ..or bharat desh bana..to acha hi hua kii angrej is desh par aaye or mughalo ko roka nahin to aj ye 50% se bhi zyada hote tab kalpana kar sakate ho bharat kii kya dasha hoti ..nishchit hi syria ...afgaan ..jaisi haalat hoti ..or zis tarah kii haalat aj kashamir kii he ..dash ..paanch saal baad syria jaisi na ho jaye tab kahana ye shavad kashmiri pandit ...susheel pandit ke he ..or mujhe bhi lagata he ..kyo kii zis tarah kii niti bharat sarkaar ne bana rakhi he ..bo dinan dur nahin ...jab kashamir kii haalat syria jaisi ho jaye ...bengal ...or kerala ke halaat bhi kuch aise hi he inko sir pe chadhaane or vot ke pher me ..         inki jansankhya niyantran ke liye sarkaar sakhat ho ...ek desh ek kanun banaaye ..vot ke pher me ye na ho kii ye desh bhi kisi dushchakra me fas jaye ..      jai hind ......	NAG
